product_id,product_name,ingredients_text,country,country_group
2.91E+14,Chocolate nugget cookies - Crous Bordeaux,"sugar, blefish flour, rapeseed oil, dark chocolate pieces (8%) (cocoa mass, sugar, emulsifier soy lecithin, natural vanilla flavor), pieces of milk chocolate (8%) (sugar, whole milk powder, whole milk powder,cocoa butter, cocoa mass, emulsifier soy lecithin, natural vanilla flavor), pieces of white chocolate (8%) (sugar, cocoa butter, whole powder milk, small milk powder, lactose (milk), emulsifyingsoy lecithin, natural vanilla aroma), eggs, butter (milk), cocoa powder (2%), baking powder (e450, e500ii), starch of ble), salt salt",France,EUwest
2.91E+14,Speculoos Sinterklaas 37g 9cm 3 pieces,"wheat flour, sugar, vegetable oils (certnice guy palm oil ha of candi sugar coz, lifting powder (sodium acid carbonate), soy-set flour, girlfriend",France,EUwest
2.91E+14,Gnocchi classic.pasta,"water, potato flakes (14%) (potatoes, turmeric), potato thickness (14%), durum wheat semolina (9%), (4.5%) (potatoes, turmeric), potato thickness (14%), durum wheat semolina (9%), full egg (4.5%), iodized dining salt (dining salt, potassiumiodate),rapeseed oil",Germany,EUwest
2.91E+14,Sweet Tarts Funds,"frove flour, vegetable fat (palm, rapeseed), sugar, eggs (ground breeding), glucose syrup, water, kitchen salt, lemon aroma",Switzerland,EUwest
2.91E+14,"Royal pizza, cooked on stone (ham, mushrooms, cheeses, olives)","garnish (55%) tomato puree (43%) , cooked ham choice (16.5%) (pork, salt, corn dextrose, spices, spices, preservatives sodium nitrite, antioxidant sodium ascorbate),mushrooms (12.5%) , edam (10%) , olives (6%) , emmental (5%) , rapeseed vegetable oil, potatoes and wheat starchs, onions, salt, leek, sugar, wheat flour, spices, aromatic herbs, (% ages expressed on the garnish),paste (45%) wheat flour, water, yeast, rapeseed vegetable oil, dextrose, salt, sugar",France,EUwest
2.91E+14,Grilled bread with wheat,"ble flour (92%) (wheat) , sugar, sunflower vegetable oil, yeast, salt, gluten of wheat , flour treatment agent ascorbic acid",Netherlands,EUwest
2.91E+14,Soy -style spaghetti in soybean,"pasta cooked (34.9%) (water, semolina from wheat dur), peeled tomatoes crushed with juice (33%) (tomato , tomato juice), water, onions , carrots , double concentrate of tomatoes 2, (5%) , proteins of  soya textured (2.5%) , extra virgin olive oil, broth (maltodextrin of corn , salt, onions , yeast extract (salt), sunflower oil , leeks ,carrot juice concentrated (corn starch), paprika , fennel, tomatoes , liveche , celeri , garlic), garlic pulp , sunflower oil , basil (0.8%) , starchcorn , salt, pepper , biological ingredients",France,EUwest
2.91E+14,Sun-dried tomato & mozzarella,"potatoes, sunflower oil, small powder milk, sugar, powdered wooden, salt, powdered tomato, powdered mozzarella (milk), yeast extract, dried powdered tomato, powder cheese (milk), natural aromas, dried red pepper, powdered garlic, powdered onion, coloring (paprika extract)",France,EUwest
2.91E+14,Crown of kings with chocolate chips,"flour (wheat, wheat gluten), eggs (22%) , butter (17%) (lactose) , sugar, inverted sugar, yeast, candied variety (sulfites), salt, natural aromas,surgras information is dismissed for",France,EUwest
2.91E+14,Spaghetti Pasta with complete wheat integral 500g,complete semolina of hard ble,Belgium,EUwest
2.91E+14,Golden Lin Bread Bread & Chia,"wheat flour (53%), water, corn flour (10.4%) , corn semolina (4.3%) , rapeseed oil, black chia seeds (2.6%) , gilded flax seeds (2.6%) , aroma (contains alcohol), salt, yeast, vinegar, wheat gluten, acerola extract",France,EUwest
2.91E+14,Hazelnut shortbreads without butter yeast,"t65 wheat flour,unrefined red cane sugar ,butter (14%),whole eggs ,hazelnuts (3%),unrefined sea salt",France,EUwest
2.91E+14,Frozen sesame ball,"water, sugar, sesame (20%) , gluing rice flour (19%) , palm stearine, modified tapioca starch, sesame oil (sesame oil, refined soy oil), thickening (agar agar e406)",France,EUwest
2.91E+14,Pain Multi-cereales,cereal bread ingredients and,France,EUwest
2.91E+14,Bake n ° 13,"duration semolina, water",Switzerland,EUwest
2.91E+14,Speculoos Traditional Artisanal,"frove flour (44%) , cane sugar , vegetable oil and fat (palm , sunflower), honey , soy flour , lifting powder (sodium acid carbonate), cinnamon (0.22%)",France,EUwest
2.91E+14,Gluten Free Cookie Chocolate,"dark chocolate (25%) (cane sugar , cocoa mass , cocoa butter , emulsifier sunflower lecithin, natural aroma of bourbon vanilla), cane sugar , margarine (palm oil , oilsunflower , water, salt, emulsifier sunflower lecithin, lemon juice), eef whole , corn flour , rice flour , cornstarch , thickening guar , tartee yeast (starchof corn , acidulative potassium tartrate, levante powder sodium bicarbonate), cocoa , natural vanilla flavor, sea salt, from controlled organic farming",France,EUwest
2.91E+14,Rewe Laugenbrezelen,"wheat flour, water, yeast, dining salt, wheat malt flour, dextrose, emulsifiers (soyalecithine, mono and diglycerides of food acids), stabilizer guarkern meal, brees (acid -heeled regulator sodium hydroxide),hagels salt (packed separately)",Germany,EUwest
2.91E+14,Spewing flour bell,spelled flour,France,EUwest
2.91E+14,Breads with whole milk and fresh eggs,"wheat flour, sugar, fresh whole eggs (8.5%) , butter, vegetable oils (palm, rapeseed), whole milk powder (equivalent whole milk reconstituted (15.5%), salt, yeast, wheat gluten, natural aroma,emulsifying (mono and diglycerides of fatty acids, mono esters and diacetyltartrics of mono and dyglycerides of fatty acids, stearroyl-2-sodium lactylate), milk proteins, aroma, disabled yeast, coloring (beta carotene)",France,EUwest
2.91E+14,Marshmallow cereal with unicorns,"whole grain oats, sugar, oat flour, corn syrup, modified corn starch, corn starch, dextrose, salt, gelatin, trisodium phosphate, yellow 5 , 6, red 40, blue 1, natural and artificial flavor, vitamin e (mixed tocopherols) added to preserve freshness",France,EUwest
2.91E+14,Alps pizza,"white paste water, salt, sunflower oil, yeast, malted wheat flour, garnish fresh pasteurized cream, specific lactic ferments, provence herbs, gray meat, beef, salt, spices, spices extract, glucose, sugar, antioxidant e331, e301, curator e252, fresh tomatoes, chopped fresh parsley, scalagusta cheese, mozzarella (96%), pasteurized milk, salt, lactic ferments, preservative e260, coagulant chymosine, potato starch (3%) ,emmental aroma (1%) , natural flavoring substance, vegetable oils (palm, palm), lactose, lactoserum protein, maltodextrin, sodium caseinate, thickening e414, emulsifiers e471, e341, antioxidant e339, water, olive olive denoyaute,water, salt, color stabilizer ferrous gluconate",France,EUwest
2.91E+14,Nature and tasty tagliatelle,durum wheat,France,EUwest
2.91E+14,Full rice flakes,full rice,France,EUwest
2.91E+14,Braided brioche with fresh eggs,"wheat flour (52%), fresh eggs (15%) , sugar, concentrated butter, rapeseed oil, sourdough (wheat flour, water, salt), rum, wheat fiber, yeast, salt, natural vanilla aroma (contains alcohol),wheat gluten, acerola extract, emulsifiers mono and diglycerides of fatty acids",France,EUwest
2.91E+14,The,durum wheat semolina,Belgium,EUwest
2.91E+14,7 Moricettes,"ble flour, water,colaved oil, yeast, salt, acidity corrector sodium hydroxide, blue gluten malted blue flour, sugar, calcium propionate, deactivated fermentation agents",France,EUwest
2.91E+14,Traditional pizza delicate bacon,"ble flour, water, tomato puree (13%), mozzarella cheese (11%), pork chest (8.7%) (pork, bacon, salt, spices, spice extracts, stabilizers (sodium nitrite, potassium nitrate), smoke), whipping cream, tomato concentrate (2.4%), extra virgin olive oil, pecorino cheese (1.0%), salt, bakery yeast, sugar, basil, oregano, garlic, onion powder, paprika, pepper",Belgium,EUwest
2.91E+14,My 5 cakes,"ble flour, sugar, lifting powder (disodic diphosphate, sodium acid carbonate), natural bourbon vanilla flavor",France,EUwest
2.91E+14,Muesli bar with hazelnuts,"oldfructose oatmeal, rice, hazelnuts (12%), sugar, complete wheat, stabilizing (e422), vegetable oils (palm, shuttle), wheat gluten, molasses, wheat germs, skimmed milk powder, natural aroma, extract ofmalt of barley, emulsifier (e322),rich in fibers",Belgium,EUwest
